text,target,gt_stance,target_short,votes_FAVOR,votes_AGAINST,votes_NONE,n_votes,vote_share_majority
.@jaketapper The way @HillaryClinton keeps lying I swear her father's real last name is Geppetto. #TCOT #WakeUpAmerica,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
It's a beautiful day for phone banking at the Hill House on 1529 Richland Street! Join us tonight at 6PM! @HillaryforSC,Hillary Clinton,FAVOR,Clinton,5.0,1.0,2.0,8.0,0.625
@ahbrees @TODAYshow  Attack? More like the daily liberal media defend Hillary and her lies!!,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@DeatonCAPT Simple. Govt benefits. Surprised it's only 42%. Must be some dependents who want off welfare.,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@stylistkavin Amazing how much they sound like Republicans! ; ) #ITrustHillary,Hillary Clinton,FAVOR,Clinton,7.0,1.0,0.0,8.0,0.875
@pdg811 Didn't realize I was in a Republican echo chamber of faux scandals! Ask Gowdy to #Releasethetranscript  #ITrustHillary,Hillary Clinton,FAVOR,Clinton,6.0,1.0,1.0,8.0,0.75
"Hillary Clinton has amassed $329 million in her career (3 of her top 5 donors are Citigroup, Goldman & JP Morgan). #Bernie2016",Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
#HillaryonCNN   The wicked person flees when no one is chasing them - Proverbs,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
@Scott_R_Ellis the reason she struggles to appear genuine is she is not a genuine person. Actions speak louder than words.,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@Levee_Breaks  The stench of low tide.is lasting NO! ===>,Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
@CNNPolitics @JDiamond1 that's so ridiculous to treat people like that. They are doing their jobs.,Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
Hilarity of the day: Hillary said she went 'above and beyond' in transparency. Really? What about the 30k deleted emails?,Hillary Clinton,AGAINST,Clinton,2.0,5.0,1.0,8.0,0.625
"@HillaryClinton Wow, #HillaryClinton looks very fat in that pants suit. #liberals #tlot #Democrats",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@HillaryClinton interview was ridiculous!! She's such a liar!,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Every time the republicans move to the middle, the liberals move the middle further to the left.",Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
".@HillaryClinton blames her lack of trust among the populace on @GOP, forgetting that she's a lying, conniving, murderous, cheat.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Hillary has sacrificed more Ambassadors, told more lies, hid and destroyed more evidence... The beat goes on,,, @McSadie",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@thehill : Women deserve a better candidate for the HIGH HONOR if first woman President: We ALL do! #WhyI'mNotVotingForHillary,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
A circus Act such as Donald Trump is short term entertainment. Soon to be canceled.,Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
"@churstauthor Thanks for the follow Charles, may God bless you and your family !  #freeallfour",Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
@alison_rambles @RickCanton @ResistTyranny @RotNScoundrel @LeahR77 @LeahRBoss @RedStateJake  Because I have Grand Children!,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
"If it weren't for her marriage, Hillary would unknown. Thanks a lot, Bill.  RT @MangyLover #HIllaryClinton #WeDontTrustYouHillary",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@TajMagruder  Facetious much? Had me going there.,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@realDonaldTrump has my vote! The truth will set you free and we need transparency in Washington now more than ever!,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
.@HillaryClinton is a liar & corrupt.  Period. End of story.  #criminal #liar #hillaryforprison #uppers #tcot,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Republicans in the White House will make America great again! #Trump #educateyourself #boycottlibralmedia,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
"@AndreaTantaros Clinton privilege transcends white privilege, rock star privilege, NFL privilege & intergalactic alien privilege.",Hillary Clinton,AGAINST,Clinton,1.0,6.0,1.0,8.0,0.75
Hillary has learned The Blame Game well from Obama - she blames GOP for everything!,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
when i get married to my partner i want @HillaryClinton to be my maid of honor!  #govote #girlpower #lovewins,Hillary Clinton,FAVOR,Clinton,7.0,0.0,1.0,8.0,0.875
"Hey!!! If anyone wants to help with the Hillary camp at Charlotte pride, let me know!!! #nc #pride #lgbt",Hillary Clinton,FAVOR,Clinton,7.0,1.0,0.0,8.0,0.875
Are we so desperate in this country to seriously consider a 60+ woman as president?,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@JOEROWE409 @ScotsFyre Hillaey Clinton can't help but lie...it's who she really is.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Hillary ""We came, we saw, he [Gaddaffi] died"" psychopath Clinton. #HillaryonCNN #Nothanks",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
It bugs me when some people seek to invalidate centrist Democrats. I prefer a bigger tent.,Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
Join the Hillary team now and come to the Jefferson County phone bank tomorrow from 6-8 at Bliss Studio in Fairfield!,Hillary Clinton,FAVOR,Clinton,6.0,1.0,1.0,8.0,0.75
"Mining is where all the money is but our ""Leader"" says otherwise #ArrestObama #RedNationRising #OperationBendOver #NoSanctuary",Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
I wish #OliviaPope could run @HillaryClinton 's campaign... #Scandal #livisreal,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
"Liberal's, why ARE you so intolerant?!? Why were your parents so intolerant? And their parents? #UniteBlue",Hillary Clinton,NONE,Clinton,1.0,1.0,6.0,8.0,0.75
@CNN One would hope everyone would be fired up over such a blatant lie,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
Hillary gave her first big interview. Did she talk about the issues? Did she rally the left? Nope. Total dud. #Bernie2016,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"#Clintonemails are just a prelude of what her presidency could be if elected, a myrad of scandals @GOP @FloridaGOP @marcorubio",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
@CNN and CNN proved they are not a legitimate news organization by not calling her out about all her lies. #JournalismIsDead,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
We stand with the great #Baltimore mayor! Fire all the Crooks in Uniform! @MayorSRB #FreddieGray #hannity @donlemon #BlueWall,Hillary Clinton,NONE,Clinton,0.0,0.0,8.0,8.0,1.0
HRC is delusional in addition to being a pathological liar.  1%er to the extreme.,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
This is the 3rd time in U.S. that Republicans has a vacuum of presidential leadership.,Hillary Clinton,NONE,Clinton,0.0,1.0,7.0,8.0,0.875
'Hilary is not electable' then you stand no chance @realDonaldTrump #carnivalbarker,Hillary Clinton,AGAINST,Clinton,2.0,6.0,0.0,8.0,0.75
"If Hillary Clinton is elected president in 2016, this nation will surely experience unprecedented destruction.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@HillaryClinton : ""Change religious beliefs"" to accommodate the violence of abortion?! #WhyI'mNotVotingForHillary",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Voting Republican in 2016 gets you so much more than a free cellphone! #Election2016,Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
@HillaryClinton had a Legal obligation to prevent the destruction (preserve) Gov't & related documents (email). She didn't.,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"@3_Card_Monty : I believe the title would be ""First Lord"". Let THAT sink in!! #PJNET",Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
@Independent Maybe it's his last name? Or maybe he's a bonafide racist with a militia membership. Lol. #Tattoos,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
"You know, when you talk bad about Hillary, in a sense, you're talking bad about me.",Hillary Clinton,FAVOR,Clinton,6.0,2.0,0.0,8.0,0.75
"I will give the Jewish state all the support to vanquish Hamas & if that means killing 200,000 Gazans, than so be it. -",Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
Why did you lie about the #Benghazi subpoena? @HillaryClinton  No wonder no one trusts you.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"@JoanOfArgghh I won't use the c-word, so I'll just say that everything Clinton does is a ""cunning stunt"". #HillaryonCNN",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Controlling #illegalimmigration is Now Racist According to @ChrisCuomo #NewDayCNN  Let's Bash #Trump ALL Day AGAIN #morningjoe,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
Vow today to fight the #FirstFamilyOfCorruption .@billclinton  .@hillaryclinton & keep her out of office #independents #tcot,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
During ClintonNo.1 prez stint all we heard was 'right wing conspiracy' -it's starting again,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
Jeb Bush says Americans should work longer hours. I'll do just that... TO ELECT HILLARY CLINTON!,Hillary Clinton,FAVOR,Clinton,5.0,3.0,0.0,8.0,0.625
@AC360 asked @realDonaldTrump the tough questions.  Too bad @CNN didn't ask @HillaryClinton the tough questions.,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@HillaryClinton : Women deserve a better candidate for the HIGH HONOR of first woman President. We ALL do!,Hillary Clinton,AGAINST,Clinton,1.0,7.0,0.0,8.0,0.875
@HillaryNews #GoKatie Ted you're not going to be President! #HillaryAllTheWay #GayMarriageisLegal #LGBT #GLAAD #PFLAG,Hillary Clinton,FAVOR,Clinton,5.0,2.0,1.0,8.0,0.625
"I stand with @HillaryClinton I know she is for women, poor,children, middle class and GUN CONTROL.",Hillary Clinton,FAVOR,Clinton,5.0,2.0,1.0,8.0,0.625
"@NoahCRothman ""Everything I did was permitted."" -HRC. ""If God is dead, all things are permitted"" -Dostoyevsky.  #tcot",Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
#EpicLiberalFail Hilary lied about Banghazi and is caught on audio biahahaha #p2 #uniteblue #libcrib #libtards,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Enjoyed @jamiaw article on feminism + @hillaryclinton.We are building campaign that engages ppl through an intersectional lens,Hillary Clinton,FAVOR,Clinton,5.0,2.0,1.0,8.0,0.625
GW Bush gives $100K speech to wounded vets...then sells uranium to Russia. Oh wait.,Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
@_Holly_Renee I want to fav this tweet....cause it's hilarious. But I give no support to #HillaryClinton,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
GOP Busted Trey Gowdy proved their #Benghazi hearings are politically motivated when he leaked documents to the press,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
"@Chairmnoomowmow @DrMartyFox I'm on team ""Anyone other than Hillary",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
@HillaryClinton Are those women #BillClinton's next targets for assault? #MonicaLewinsky #WarOnWomen #HillaryClinton #tlot,Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
Trey Gowdy proved their #Benghazi hearings are politically motivated when he leaked documents to the press,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
you can't bitch at me for donating to Dems.  Only way to get business done with them is to grease the skids #bribe #paytoplay,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
People should and do trust me.  -woman who also denied getting a subpoena Trey Gowdy served her before she deleted emails,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@iaaronmitch Right now I think we're all sending special thanks to Donald Trump.,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
@peddoc63 @steph93065 @ChrisHollyMusic she's needs an Orange pantsuit! Permanently! #hillaryforprison #wakeupamerica #pjnet,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
hey @HillaryClinton when you LIED about the lack of a subpoena...you REALLY thought you wouldn't get caught? #LIAR #Corruptocrat,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"@HillaryClinton lies just for the fun of it, its CRAZY!!!!! #NoHillary #WhyImNotVotingForHillary",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
@murphymike @blakehounshell @ScottFConroy let's see jebs emails from 2000 when he helped his idiot brother steal the presidency,Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
I BLOCKED 2 Liberals Today!..A Very Good Thursday! #GODBLESSTHEUSA #HardCoreAmericanConservative #2A #NRA #ArticleV  #NoMoreBushes,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@rhhhhh380 What we need to do is support all Republicans and criticize the opposition.,Hillary Clinton,AGAINST,Clinton,0.0,5.0,2.0,7.0,0.7142857142857143
@JessicaAndSandr I have 2 words for u  #Benghazi  #whitewater. She's morally questionable. We as women should demand better,Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
@Westxgal @irisflower33: This money will buy the Anti-American Libs including,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@HillaryClinton Hillary is a Directioner! This is awesome! :-) They need to sing at your Inauguration!,Hillary Clinton,FAVOR,Clinton,5.0,3.0,0.0,8.0,0.625
Ok now Latino are deciding who is going to be president of the US #Jeb2016 #DonaldTrump #Sanders2016 #,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
Only @theDemocrats want #crimigrants running amok in U.S. Cities.   #CancerIsProgressive,Hillary Clinton,AGAINST,Clinton,0.0,6.0,1.0,7.0,0.8571428571428571
"@LeahR77 @HillaryClinton the unethical lying granny strikes again.  No charisma, no character, no accomplishments, no warmth",Hillary Clinton,AGAINST,Clinton,0.0,6.0,1.0,7.0,0.8571428571428571
Hey Hillary Clinton...How's things working out on #Servergate? Bury enough evidence yet?    #tcot,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Didn't take long for Clinton lackey @PaulBegala to play the ""crazy"" card. So predictable",Hillary Clinton,AGAINST,Clinton,0.0,6.0,1.0,7.0,0.8571428571428571
I dont understand the people that bash Donald Trump but take Hillary Clinton seriously,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Did you hear the answer Hillary gave to a reporter when they asked a question?!?   Neither have I.,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Hillarity claims no subpoenas, get put in her place with photographic evidence... So trustworthy... #WhatILearnedToday",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Hillary has flipped yet again, and is now pro-sanctuary cities.",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"Hillary says people should and do trust her, phew wee I am glad she finally got that issue behind her.",Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
@LMdonney @HillaryClinton Thank you Carol 4your support and work in pursuit of electing @HillaryClinton POTUS.  #ITrustHillary,Hillary Clinton,FAVOR,Clinton,5.0,3.0,0.0,8.0,0.625
"Pondering why virtually all of my female friends, regardless of party, say they find Hillary annoying.",Hillary Clinton,AGAINST,Clinton,2.0,6.0,0.0,8.0,0.75
@HillaryClinton @TheDemocrats How many Xanax does this wretched bitch need to sleep at night?,Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
Hillary Clinton is the only one who can turn this country around we don't need another man in the office. #endsexism,Hillary Clinton,FAVOR,Clinton,5.0,3.0,0.0,8.0,0.625
"Republican on facebook said :If it comes down to a choice between Donald Trump and Hillary,  I'm not voting!",Hillary Clinton,AGAINST,Clinton,0.0,8.0,0.0,8.0,1.0
"At the end of the day, support the candidate w/best chance of beating the progressive democrat.  Don't stay home.  #UniteRight",Hillary Clinton,AGAINST,Clinton,1.0,5.0,2.0,8.0,0.625
@sgtis0905 @UnPoliticalPrty Never forget @emaleroland #Benghazi Shackle the criminal element,Hillary Clinton,AGAINST,Clinton,0.0,6.0,1.0,7.0,0.8571428571428571
"One wonders, if your Government ignores the law, the rest of us can too right?  Just say no to",Hillary Clinton,AGAINST,Clinton,0.0,5.0,2.0,7.0,0.7142857142857143
"It just depends on what the  definition of the word ""subponea"" is...  #subponea",Hillary Clinton,AGAINST,Clinton,0.0,5.0,2.0,7.0,0.7142857142857143
"Spitting on clergy.  Burning the American flag.  Shaming American ideology.  It's Obama's America, and @HillaryClinton loves it.",Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
"@donnabrazile @DougHeye So this woman does one thing to help. She's GOP - she's, ultimately, the enemy - don't doubt it",Hillary Clinton,AGAINST,Clinton,0.0,6.0,2.0,8.0,0.75
"@MarkBratlien Hi Mark, thank you so much for your follow, may God bless you and yours.  #freeallfour",Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
"@szabosolicitors Thanks for the follow counselor, may God bless you and your family !  #freeallfour",Hillary Clinton,NONE,Clinton,1.0,2.0,5.0,8.0,0.625
"@jjauthor Janie, I am honored to be followed by you, thank you and God bless you.  #freeallfour",Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
"@FaithWarJournal Thank You for the follow, may God bless you all !  #freeallfour",Hillary Clinton,NONE,Clinton,0.0,3.0,5.0,8.0,0.625
@lylafmills Simple. A revolution Two Independence Days And a clean slate. #2ndamendment #REMEMBERBENGHAZI2016 #PATRIOTSWILLRISE,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
So over 20 million government employees got their private info stolen. Has anyone checked @HillaryClinton server?  #2016 #Fail,Hillary Clinton,AGAINST,Clinton,0.0,7.0,1.0,8.0,0.875
The rebel flag flew off the pole & pulled trigger on gun that fired by itself  liberal dementia growing  daily #2a #rebelflag,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
@TheAtlantic cause  #Hillary Clinton is a LYING THEIVING CUNT,Hillary Clinton,AGAINST,Clinton,0.0,32.0,0.0,32.0,1.0
"@billodoux Thanks for the follow, that his by far the cutest avatar I have seen, God bless you all ! #freealfour",Hillary Clinton,NONE,Clinton,1.0,2.0,34.0,37.0,0.918918918918919
Proud of @HillaryClinton for supporting stronger gun control measures. #ReadyForHillary,Hillary Clinton,FAVOR,Clinton,28.0,3.0,0.0,31.0,0.9032258064516129
So @HillaryClinton received a Subpoena to Testify & She ignored it! Is Hillary above The Law Now?,Hillary Clinton,AGAINST,Clinton,0.0,30.0,0.0,30.0,1.0
I'm conservative but I must admit I'd rather see @SenSanders as president than Mrs. Clinton. #stillvotingGOP #politics,Hillary Clinton,AGAINST,Clinton,0.0,33.0,0.0,33.0,1.0
@Braidleigh 2016 is the due year for possible revolution.  The water has yet to boil over. #BetOnRed #PatriotsWillRise,Hillary Clinton,NONE,Clinton,1.0,10.0,21.0,32.0,0.65625
@SaysMissy HRC takes us Americans for mindless fools!! How insulting! #PJNET #OiP,Hillary Clinton,AGAINST,Clinton,0.0,5.0,3.0,8.0,0.625
@BadgerGeno @kreichert27 @jackbahlman Too busy protesting :) #LoveForAll #BackdoorBadgers,Hillary Clinton,NONE,Clinton,0.0,2.0,6.0,8.0,0.75
