source_id,text,gt_label,n_votes,vote_share_majority,votes_HATE,votes_OFFENSIVE,votes_NORMAL
hatexplain_1084745203095879680_twitter,finally nepal women beat uae by <number> wickets congratulations nepalichelis,NORMAL,3,1.0,0,0,3
hatexplain_6678426_gab,will this stop uk moslem overbreeding perhaps from <date> child tax credit worth up to <money> per child per year will now only be paid for the first two children in any family,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179104924698890240_twitter,<user> porch monkey,NORMAL,3,1.0,0,0,3
hatexplain_1178846052436320256_twitter,<user> <user> <user> <user> <user> follow the thread they are the many people who do not know the difference between illegal immigrant refugee asylum seeker etc,NORMAL,3,1.0,0,0,3
hatexplain_17600331_gab,she a nigger vote no regardless of the lies your fed she a fucking nigger,HATE,3,1.0,3,0,0
hatexplain_24227342_gab,hi my name is jewish and i am angry about the world treats us jews i need reparations for jews for blacks for asians for butterflies for paint for bugs for i lost my train of thought oh ya fuck you jews jews jews yep name the jew 😎 😍 😎,HATE,3,1.0,3,0,0
hatexplain_1091106800408190976_twitter,tfw jews want to ban p*rn <censored> tfw now i agree with jews tfw i change my ideals get owned jews,OFFENSIVE,3,1.0,0,3,0
hatexplain_11549730_gab,<number> minutes ago cnn posted the inflammatory line peace through violence and that antifa counters white supremacists and nazis,HATE,3,0.6666666666666666,2,0,1
hatexplain_1144441167435784192_twitter,jus a white tee he do not need a stylist,NORMAL,3,1.0,0,0,3
hatexplain_1178061770663047169_twitter,black champagne you know can guns shootin this nigger,HATE,3,0.6666666666666666,2,1,0
hatexplain_1079100239183675392_twitter,instead of “ til death do us apart “ in islam we have “ til jannah unites us together “ and its the cutest thing ever,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1228806463965028353_twitter,i tweet for the dykes and the dykes alone,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1178748141279076352_twitter,<user> her phases have now included scene jack skellington which she shaved her head for hello kitty lesbian trans straight basic goth atheist and now basic white religious bitch,NORMAL,3,1.0,0,0,3
hatexplain_1187265210366791680_twitter,not all niggas cheat sum just be inna house playin tekken,NORMAL,3,1.0,0,0,3
hatexplain_8064440_gab,fucking ass eaters with whole cities full of coons and you think britan has a problem detroit is a shithole fix your shit up yankee,HATE,3,0.6666666666666666,2,1,0
hatexplain_26797357_gab,pay attention to the muslims the blacks are waking up,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_21236910_gab,become a cult of one and build from the heart bright light in a dark scenario or invent a religion call yourself sardonica create a political structure based upon fear suppression conquest cruelty slavery violence and greed alluhu sardobar,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1222201109919535106_twitter,<user> this adult shit ghetto,NORMAL,3,1.0,0,0,3
hatexplain_1112516650375495680_twitter,some dear friends refugee from raqqa just sent phileena home with some syrian strong cheese and my love for cheese is forever changed,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1117130997126950919_twitter,<user> if this country was founded my muslims it would be an oppressive religiously intolerant regime it would be iran,OFFENSIVE,3,1.0,0,3,0
hatexplain_21205846_gab,although it sounds like too much voter id should be looked into with a different reasoning the illegal immigrants have no right to vote for that matter they also have no rights that citizens have some way of stopping them from voting till they are deported or nationalized,NORMAL,3,1.0,0,0,3
hatexplain_23238279_gab,brighton is a ghetto and needs the acts of winnie mandela justice has been pronounced,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_17263820_gab,male prostitution in pakistan is huge most pakis have had sex with other men pakistani muslim men also like to rape little boys who will stone these blasphemers who will discuss these islamic hypocrisies eh,HATE,3,1.0,3,0,0
hatexplain_1122495679719297030_twitter,<user> it was the gayest and hottest thing i ’ ve ever seen istg,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1178719721203621889_twitter,<user> swedish men are the biggest cowards on earh after german men imagine knowing your cowardice caused literally every woman and girl to be raped by savages with an iq of <number> 🤮 how they get out of bed in the morning is amazing,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_25730290_gab,tfw how the daily stormer protects a spic like he some kind of god,HATE,3,0.6666666666666666,2,1,0
hatexplain_17483019_gab,i have change and love everyone even your gay nazis whitesupreamist so jesus says turn your cheeks but i still turn back and fuck that asshole up lmfao 😉 🤗 🤗 🤗,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_16887943_gab,in general black people are capable of civilized behavior you are right that ghetto culture is an expectation not an absolute it can be changed i am a race realist but also see whole truth in <number> black crime rates were much lower than today,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_25290089_gab,wonder what fatso had for dinner today lollers roanna fish pie i think,NORMAL,3,1.0,0,0,3
hatexplain_25902415_gab,this asswipe is always where the violence happens he must be the ringleader for the nonsense,OFFENSIVE,3,1.0,0,3,0
hatexplain_1179088840486801408_twitter,<user> <user> white mode is elite,NORMAL,3,1.0,0,0,3
hatexplain_8431209_gab,good looking couple pity only models who probably will not have kids or will mix white men really need to get over this traditional asian wife crap white women need to stop trying to prove i am not racist by dating dark young whites marry breed repeat,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_10531067_gab,libtard men are getting pap smears and libtard women are getting their peni enlarged,HATE,3,0.6666666666666666,2,1,0
hatexplain_13068429_gab,gee <number> top gab fucks start a thread i wonder how many fake accounts are on this list a sand nigger a street shitter and chemo head walk into a social media site no joke,HATE,3,0.6666666666666666,2,1,0
hatexplain_26001400_gab,if you see any women like this walking around with a mattress totally ignore them they are mentally ill and dangerous feminazi redpill campus titleix academia mras redpill masculinity,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_16377782_gab,twitter refugees not welcome build a wall,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_22606052_gab,hail victory white lives matter make america white again stop white genocide this is proof what future arayn race has to face nsm 88 kk nazi american partys wail you all do nothing this is what each day draws near it does exsit black supremacy is africa new sloggen and the nigger jews here in america awaiting for white genocide,HATE,3,1.0,3,0,0
hatexplain_10328560_gab,thinking about creating a based nigger in a trump hat twitter account just so i can get a shit load of followers fast then act like i just discovered the jews are up to some real shit see whose side the normie conservatives take lol,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1179084554331656192_twitter,cause bitch i am the shit,NORMAL,3,1.0,0,0,3
hatexplain_7025450_gab,i am starting to think trump is our hitler and if you actually know what i mean when i say that you are smart if you think im saying he literally hitler you are retarded and cant make out what i am saying,OFFENSIVE,3,1.0,0,3,0
hatexplain_24171592_gab,fuk every jew u are part of the bolshevik jews that killed <number> million christians fuk u dog shit,HATE,3,1.0,3,0,0
hatexplain_25813111_gab,sitting here captive with espn on a nigger a kike and a blonde woman have been talking basketball for the last hour,HATE,3,0.6666666666666666,2,1,0
hatexplain_1092233705035390978_twitter,big boi saying atl hoe was the only halfway interesting part of the halftime show super bowl,NORMAL,3,1.0,0,0,3
hatexplain_1178504094530424833_twitter,<user> sup faggot suck my two inch cock thru my old navy jeans,OFFENSIVE,3,1.0,0,3,0
hatexplain_23670806_gab,lol you must be butthurt to come on here and make an account just to hurl your kike bullshit go bite a baby dick heeb,HATE,3,0.6666666666666666,2,1,0
hatexplain_16395836_gab,fucking slant retard,OFFENSIVE,3,1.0,0,3,0
hatexplain_24694736_gab,gab has all the bot driving up retarded post about hollywood fake actors meanwhile the migrant caravan invasion is nowhere to be found after everything we have been through you would think we could spot censorship nope same bat channel same bat time gab looks just like twitter right now,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_21044767_gab,there a certain irony about mps talking about ethics condemning bradley higgins perhaps pedo tax dodging expense fiddling moslem cock sucking pro mass immigration anti british fascist traitor mps should take a long look in the mirror,HATE,3,1.0,3,0,0
hatexplain_22953083_gab,hypothesis jews push miscegenation on whites because jews themselves race mix and religion mix in such high numbers that they do not want to feel like bigger oddballs than they already are in gentile nations like the us mixery loves company,HATE,3,0.6666666666666666,2,1,0
hatexplain_1178764934294970368_twitter,<user> you all need to take this nigger activity off my tl,HATE,3,1.0,3,0,0
hatexplain_9656675_gab,i wish i cant get on twitter anymore they banned me for fighting with a muslim who threatened me potus he needs to end twitter,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_18851024_gab,<user> sorry had some things to do what a load of ra ra beaner bullshit i thought little dude was funny then he outs his own i d what a fucking tard talk about low level punk troll,HATE,3,0.6666666666666666,2,1,0
hatexplain_1264174583789174786_twitter,<user> hari raya is not about people going from houses to houses but its about we muslims celebrating after successfully puasa for a month,NORMAL,3,1.0,0,0,3
hatexplain_4570681_gab,when will the supporters of refugees illegal immigrants understand they are being ridiculous when they invoke the constitution the constitution only fully applies to us citizens residents are covered by it but residency status can be removed whats more this is true in all countries,NORMAL,3,1.0,0,0,3
hatexplain_1179057662165684224_twitter,nothing worse than a ghetto white bitch that says the n word,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_9765414_gab,why do you think all these various muslim groups from the middle east india and asscrackistan come here and insist their children become lawyers doctors politicians to better america and raise us up are you truly that stupid they are using our own system to subsume us wakeupamerica,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_26434464_gab,loved 7 0 comedy you could say nigga paki and be lazy and chase women with big bristols and john and larry were the brighton element,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_18427260_gab,true freaks and geeks here freaks are scary geeks are questionable and scary lmfao your funny gay nazis whitesupreamist lmfao 😂 😃 😄 😄,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_13430167_gab,this is a little known fact but most people on gab are actually faggots and they are compelled to announce a mute as if they are doing something other than handing you a trophy,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_16145658_gab,try thank a gen x or millenial who gets their wallet raped because you were too lazy and useless to provide for your own retirement,OFFENSIVE,3,0.6666666666666666,0,2,1
