status_id,text,gt_uncivil
2136,LGBT Youth make up a jarring 15% of young people in the juvenile justice system. http://t.co/sMaq7VRwao,0
2039,I urge you to take caution. When we demonize others it says more about us than them. RT @jimmy_brash piece of sh**....! #ChrisChristie,0
1647,"""""Keep away from people who belittle your ambitions. Small people do that but the really great make u feel that u 2 can become great"""" Twain",0
2015,I'm proud of the work we've accomplished together here in @CityofNewarkNJ over the last 5 years: http://t.co/MiXb0jUz,0
2344,"RT @nichole_blaze: O'scanlon: """"""""should've chose my words more carefully"""""""". Understatement.  RT @tomamoran: Cheap shot on Cory ://t.co/mj22D8Fh",0
2018,I admire PBO for compromises. When did that become a sin? RT @metaquest: RT It is the GOP! PBO compromised on everything!,0
1631,"Yes, judge vindicated Patrick. Greed and selfishness lost & love won RT @stephandalora:  any word yet on the judges ruling on Patrick??",0
2166,My young constituent knows we need to protect our environment. I would hope the next @EPA administrator knows it to? https://t.co/WJumF3XROP,0
183,RT @NAACP: #ShamHearing: @corybooker bringing heat to prevent hearing from moving forward. Dems are not allowing this to proceed. @DerrickN?,1
1303,RT @SenBooker: .@CoryBooker joins @joshuabraff &amp; @AdamTitelbaum on @TheCannabisPod to discuss the Marijuana Justice Act and ending an era o,0
2468,Stop blaming the victim. How many times does Picard have to save The Federation before you let that go? https://t.co/YlpYMpGZHn,0
883,I think you are being misled on rules of procedure. I just voted to move onto the bill so it can be debated.  https://t.co/ajn8Jb04to,0
412,"Respectfully, you really need a cup of coffee MT @snarky01: Were u not elected 2 do a job? Why are u promoting your personal interests?",1
832,Ha! Really? So far Zero hugs . . .maybe someone slipped meat in my coffee this morning. RT @sdmarcus: Cory today is #hugavegetarian day!,0
1423,"The legislature increases fees and moves them to cash funds, then raids them to balance budget. Its time to fight back.",0
2473,Team Gardner will not be spending resources on @Twitter until they explain why they are censoring conservative accounts like @Team_Mitch. Their decision to suspend @Team_Mitch for sharing threats aimed at McConnell while ignoring the people making the threats shows their bias.,0
1809,"7 years of federal government run amok, but w/ President Obama's Last #SOTU there is light at the end of the tunnel https://t.co/s0hGLNsYH7",0
2115,Joel Bousman was great. Spoke of our resource management and recreation use. The bill thwarts public input. Thanks Joel!!!,0
1401,The American people want a balanced approach that protects the middle class and asks the wealthy to pay their shareâtime for GOP to listen.,0
1123,"Rationed care, denials of life-saving treatments &amp; nursing care. 'Cruel only begins to describe' the #Trumpcare plan https://t.co/WQgTNUDsjY",0
354,"A #GOPDebate preview: Jeb Bush and Donald Trump have different styles, but spread the same hateful message: https://t.co/qMpHdDmJ0u",1
820,GOP can't run from policies that R anti-woman:restore ins. cos. making women pre-ex cond;end Medicare as we know it;end women's rt 2 choose.,0
2204,Only one candidate on stage stands up for women and equal pay: First bill @BarackObama signed was Lilly Ledbetter Fair Pay Act.,0
1080,"Paul Ryan, like Mitt Romney, has seriously flawed ideas for our economy that have only failed us in the past. http://t.co/JqV5oych",0
0,"""""Jeb Bush 3.0"""" won't work. Neither will 4.0 or 5.0 because Americans know that Bush is a bad choice for president: https://t.co/sGreesGvXo",0
1273,"RT @RepDLesko: Even Obama in 2014 said asylum claims are not justified for economic reasons. If people are truly in fear for their life, th",0
352,@spo1981 guess U cant read I said tough standards on TERRORISM and immigration. So U think no impact of tougher standards on terrorism,1
353,"@Truthbuster you aren't even reading the story Whose headline Ur quoting. McCain not backing away from """"""""Obama lied charge""""""""",1
106,@NORVIAYRA Those claiming to represent Ams of Latino heritage R doing them a disservice. their jobs &amp; Ed/Med benefits R taken by illegals,0
105,@mpchc1 obviously we think each other is out of touch. The Am people will decide unless U cancel their votes out by letting illegals vote,0
1744,"@Charlito18 How can you advocate the Reid plan when no one knows what's in it?  He should have had it on the table long ago, like GOP did",0
623,@tnmc I do not assume those who disagree with me are stupid or corrupt. honest discussion of is up lifting,0
617,@Pray4Liberty Against. #handsoff,0
608,@MFerrara37  going on&amp;on won't obscure lack of answer to first question about no GW in 16 yrs. OK Y is method used for 97% figure not bogus?,0
1790,"@Truthbuster I too have many complaints about Bush, but no excuse  for ignoring or even justifying the wrong doing of Prez Obama &amp; team",0
597,@HakeemWadhela I will try to stop all military aid to Pakistan. They use weapons to repress own people &amp; arm terrorists who kill Americans,0
101,@bajinka222 R U capable of researching something before making a strong statement about it? Lib Democrats raise much more political money.,0
1786,@TawniVixen thanks for presenting both sides. I typed same response cause it is same inaccurate politically motivated charge,0
584,"@cy_guevara it's a lie, so repeating it makes you part of it",0
587,@DonnHallman1 With Obamacare a failure public should realize GOP proposal to delay It was reasonable &amp; Obama's intransigence shut down gov,0
576,@barbaramccarren what will kill artistic freedom in our country is getting gov involved deciding who and what will be financed or subsidized,0
1751,@FrankMDavisJR good idea but criteria must be rational. novice demands 4 earlier hearings would have let Hillary off hook. Long way yet 2 go,0
1752,@GayleCartwright Calling names is not refuting arguements &amp; often reflects ignorance on part of the one calling names,0
1753,"@GenesisMarine same folks who claimed no slowing of global temp then claimed it was in the deep-sea, now they have another explanation.",0
1789,@Truepersian2 Mullahs ruthlessly hold power. MEK  has no more rights &amp; power than ant other group opposing Mullahs,0
233,@Sirf_Paki  calling someone pig doesn't add 2 value of your opinion. guess its hard 4 U to come up with &amp; understand specific real issues,1
1761,@JSQimprovements what votes R U talking about? Maybe U don?t know I voted against the so-called Patriot ACT,0
231,"@maigreym Ur language level, vulgarity &amp; name calling reflects your intelligence. U lose",1
583,"@cruzbaggio not fair 4 those here illegally 2 vote, thus canceling vote of an honest citizen. 50 million more threaten US citizens rights",0
1774,@pinkbunny70 Yes and the Bush level of deficit spending was unacceptable yet small compared to Obama's,0
2617,"US should have reacted more aggressively to #Benghazi attack, ex-general testifies http://t.co/MldN63tEQZ via @wapo",0
2186,"Notice that in wake of #NSA scandal--no mention of transparency during #SOTU from """"most transparent administration ever"""" ?? #transparency",0
2654,"What does Donald Trump, the #IRS and taxpayer dollars have in common? Click to find out --&gt; http://t.co/uaLcj40AJN",0
86,"#AskObama: are you in as much denial as your ex-auto #czar on """"success"""" of #bailout? http://bit.ly/nesnzD #tcot #jobs #GM #Ford #Chrysler",0
2058,"If ATF refuses to comply w/ #gunrunner subpoena, we'll be forced to start contempt proceedings. LETTER: http://1.usa.gov/fXLJTp #2nd",0
799,"FACT: since #stimulus, America has lost 2.3 million jobs. @GOPOversight REPORT:  http://t.co/iTd7UbS #tcot #p2",0
117,An embarrassing week for Feds: http://t.co/Hj937JwM via @washingtonpost #GSA #secretservice,0
1993,"Here's my interview on why I think you deserve an #OPEN internet, not censorship bills like #SOPA & #PIPA: http://t.co/5YjQvriH #stopSOPA",0
2528,The swearing in this evening of Justice Brett Kavanaugh brings a just and honorable end to a terribly distressing confirmation process. Read my full statement here: https://t.co/87bw29NYjd,0
542,.@GOPoversight will aggressively follow up on the #IRS IG report &amp; hold responsible officials accountable for this political retaliation.,0
1729,.@WhiteHouse #energy agenda: How does reality compare to @Barackobama's rhetoric? http://t.co/iU3MTRXS #jobs #EPA,0
171,Proud that #demdebate is a battle of bold ideas &amp; vision rather than shameless fear &amp; gloom #Fdp #sayfie https://t.co/thN5D4OWEG,1
205,"The sick part about this is if the Trump Administration truly believes *its* narrative that the caravans are violent and (as recent as January) included ISIS members, then the Administration was acting with a raw sociopathy targeting specific communities with criminal activity.",1
1321,"RT @thedailybeast: NEW: Trump responds to Odessa shooting: """"Background checks wouldnt have stopped any of it"""" https://t.co/24Og6gBiUy",0
226,Woke up w renewed optimism re the POTUS's Twitter attacks on peaceful protests: Its far better than him launching a? https://t.co/LNmpDKJknz,0
8,@MarcACaputo It's developing into a Trump-like flaw. A silly trait that ultimately defines him. Imagine how he'd handle real scrutiny.,1
197,So Omarosa goes off the payroll in 15 days. Just sayin. Slow news day.,0
610,"@Mr_Electrico Clinton was impeached for committing perjury, a precedent which should be used against Trump the mome https://t.co/dloZafeCRm",0
2281,"RT @davidfrum: You don't need to know exactly the source of Putin's grip on Trump, when you can see the indent of Putin's fingers deep into?",0
1563,Watching the last 3 days of @realDonaldTrump's Twitter feed suggests he must have gotten knocked to the ropes pretty badly by the Chinese delegation in their closed door meetings last week.,0
635,1/2 A man who brags about sexual assault isn't qualified to be President of the United States. We've impeached a President and forced out,0
589,@Elizabeth_Shell Spending & Debt are out of control  Help me change Congress! www.David10.com,0
1741,@AZcomm It?s time to STOP Nancy Pelosi & Harry Mitchell ? Join us in the fight for our country ? www.David10.com,0
1053,"On my way to a very important @BankingGOP hearing on @WellsFargo's blatant fraud, misuse of customer trust. I'm fighting for accountability.",0
1665,#HillaryClinton mishandled sensitive information and put our national security at risk--plain and simple.,0
2192,Obama is waiting until after elections to reveal his policies b/c he knows they will cause problems for Democrats http://t.co/b5c0YKjKm3,0
136,Have you signed the #NoBudgetNoPay petition yet? Sign it now: http://t.co/wl8uuwIZ -- RT &amp; tell your friends to sign too!,0
764,"Democrats will drive gas prices even higher with a national energy tax, a tax @Berkley4Senate supports.  http://t.co/1A4D9KOG",0
2408,RT @SenatorTomUdall: .@SenateDems &amp; I are fighting for simple principles: No tax cuts for the rich. No tax hikes on the middle class. No Me?,0
2395,RT @RoKhanna: Diplomacy with NK worked well before Bush ended the agreement in 2003. Let's stop this march toward nuclear war. https://t.co?,0
1293,RT @RoKhanna: Diplomacy with NK worked well before Bush ended the agreement in 2003. Let's stop this march toward nuclear war. https://t.co,0
