source_id,source_split,source_row,source_intolerance,text,gt_impolite
train_177,train,177,0,DeSantis is such a stupid Fuck! All the anti-Covid Vaxxers and Maskers who are bitching about their rights being taken away are going to force the country back into a lockdown. #FuckDesantis @LINK,1
train_178,train,178,0,"@USER @USER @USER We are not all Uneducated, Hillbilly, Redneck, Illiterate Farmers Just like not All Democrats are Baby-Hating Pink Haired People without Jobs. So Stop acting like All Trump Supporters are in a cult. If You'd Like to debate I'd be more than happy to. @USER",0
train_179,train,179,0,@USER @USER Last I checked Lincoln was a republican and all Republicans supported his bill and every demoncrat did not which make my previous statement correct.,0
train_180,train,180,0,"@USER @USER Let's not @USER ""moderate Democrats turn against their party. Therefore, nothing really gets done.",0
train_181,train,181,0,"@USER @USER He didn't write the tax laws you bunch of CLOWNS! Leave him alone & petition your Congressman & Senator. Oh, how bout the 100's of thousands of illegals pouring into our country & free loading off the taxpayers & that build back better BS bill 0biden is cramming down our throats?",1
train_182,train,182,0,@USER 1 of 3: Ask yourselves this question: Why are liberals/socialists/fascists/communists so hell-bent on eradicating our 2nd Amendment?...a right enshrined within our Constitution (second only to our 1st Amendment-- the RIGHT of free speech).,1
train_183,train,183,0,"Clinton campaign paid to 'infiltrate' Trump Tower, White House servers to link Trump to Russia: Durham @LINK via @USER",0
train_184,train,184,0,The question is not complicated! Those who choose a love affair with past dictatorship can do what they wish. Ethiopians have said no dictatorship! No to tyranny! @USER @USER @USER @USER @USER #UnityForEthiopia #MISGUDEDUSAPOLICY,0
train_185,train,185,0,"@USER The same animals who will yell at America for ""imagined inequality"" will suck up to the genocidal CCP regime",0
train_186,train,186,0,"@USER The school boards were elected before this sham of a pandemic. If people were running on virtual school and mask mandates in 2019, they would not have won office. There is bi-partisan outrage at current policies that are affecting our kids and the midterms will show that.",0
train_187,train,187,1,@USER Pity the leftists don't see who is in the White House and remember their histories.,0
train_188,train,188,0,@USER @USER Why do YOU not understand that that's not how a vaccine works?,0
train_189,train,189,1,@USER @USER WTh! The Democrats have given away women's rights. They have revived many social prejudices. Given sports to transgender men. Taken away any say so in how our children are educated. #LiberalismIsAMentalDisorder,0
train_190,train,190,0,@USER Will our votes count this time? will the dead and illegal immigrants vote too?,0
train_191,train,191,0,"@USER Social Care really needs our support. We have a broken ideology when it comes to our perception of the hierarchy of health and social care. Part of that is our responsibility, we should have been clapping for carers from the off, not as an afterthought a few weeks later.",0
train_192,train,192,0,"@USER When you refuse to follow the laws and the rules governing you license, you lose them. Lose your license, lose your insurance. All of which happened after they were ordered to leave. They refused and paid the consequences. I don't see how the government is to blame",0
train_193,train,193,0,"Democrats, teachers unions fight to keep parents from learning what their kids are taught @LINK",0
train_194,train,194,0,@USER You say this as you slice your fat steak under the white house as I against my health am forced to only afford processed meat sandwich after being abused to cause this need to avoid. You don't make me think you care at all.,1
train_195,train,195,0,1. BELOW ARE THE HUMAN WASTES THAT'S KILLING MILLIONS WORLDWIDE AND MAKING MILLIONS MORE DISABLED AND SUFFERED HEALTH ISSUES DUE TO VAX BIO WEAPON. THESE ARE THE ENEMIES OF HUMANITY. THERE ARE SEVERAL MORE WHO ARE IN AMERI- @USER,1
train_196,train,196,0,@USER What a moron The left shoehorned mail in ballots and other policies specifically to remove Trump from office The Dems politicized the hell out of Covid,1
train_197,train,197,0,@USER Biden really sh*t the bed on Afghanistan. It is our duty as Americans to #NeverForget how he failed everyone involved. Sad all around.,1
train_198,train,198,0,"On Holocaust Remembrance Day, we remember the six million Jews and millions other individuals murdered by the Nazis. Let us use this day to honor their lives. And to pledge ourselves to work against the evil, hatred, and antisemitism behind that atrocity. Never again.",0
train_199,train,199,1,Tim Cook and Ray Dalio are just two of the hundreds of thousands of CEOs and Politicians over the years that has sold their souls to the Communist devils. It has taken only about 35 years for the Chinese to supplant the US with their help. May they all rot in hell.,1
train_200,train,200,0,"@USER @USER Exactly. Dems voted for the bill, the GOP blocked it. Should Manchin and Sinema refuse to get rid of or at least reform the filibuster even now, they own (along with the GOP) the economic disaster that will follow.",0
train_201,train,201,0,"Remember that video from a few years back where four cishet male pastors purported to ""apologize"" to the LGBTQ community, but three of them continue to this day to actively discriminate against us, and one of them was just accused of sexual misconduct? I think back on that a lot.",0
train_202,train,202,0,@USER @USER Yes Biden is a dummy and so are the people that believe he won while America slept.,1
train_203,train,203,0,"@USER You people don't even know where covid-19 came from, or if it was released for political purposes. Why? Because democrats are blocking any efforts to investigate.",0
train_204,train,204,0,@USER Please tell her we are praying for a swift recovery & look forward to hearing more!,0
train_205,train,205,0,@USER Biden lost this chess match. All Putin had to do was line up his soldiers to extract concessions to stop a war he never wanted either. Biden is a fool.,1
train_206,train,206,0,Wake up America! The insane things we are tolerating today from the left will someday be embraced by our children. We need to stand against this insanity and fight for the America we believe in.,0
train_207,train,207,0,"@USER @USER @USER @USER Yes. And, many Dems made that mistake, as well (some of us only once--first term). The Former Democratic Party lost many of its former members permanently after that presidency.",0
train_208,train,208,0,@USER Lindsey Graham is a fraud backstabbing opportunistic. All talk and no walk. Romney no surprise is not even conservative enough to qualify as a Rino.,1
train_209,train,209,0,@USER So embarrassing. Bidens nursing home .never thought I see the white house turn in to a nursing home .,0
train_210,train,210,0,"@USER, @USER, @USER Re: Russia/Ukraine mess. Why do I smell some kind of collusion between Putin & President Hiden to make our imbecilic President look good by saving the day because his polling numbers are tanking. I don't want War & certainly hope I am wrong. #FJB",1
train_211,train,211,0,@USER U don't deliver CTC emergency stimulus checks for low income families parents our kids we will never trust the Democrat again,0
train_212,train,212,0,@USER @USER is just following the lead of her constituents. We are all ignoring @USER!,0
train_213,train,213,0,"Hmmm I wonder what happened to the ""Winter of Death"" Mr. President. Oh I know...You lied to the people again.",0
train_214,train,214,0,"@USER All the stars flouted the California indoor mask mandate, while all the plebs children still have to wear them in school. Just like the climate change catastrophe nonsense, rules for ye, but not for me.",0
