source_country,source_row_id,text,source_text_processed,source_maxscore,source_sentiment,gt_uncivil
USA,184,Wake up &do your own thinking. Turn ytv to anything other than @FoxNews . Sen Harris is badass. Your boy in the WH corrupt & incompetent.,wake thinking turn ytv sen harris badass boy wh corrupt incompetent,0.198632602622973,-0.5719,1
USA,185,@BillCassidy Vote to repeal Obamacare as you promised you would!! Allow the free market to be unleashed and prices will go down!!,vote repeal obamacare promise allow free market unleash price,0.138674305012498,0.7579,0
USA,186,"Auntie even had her own cartoon show. No ones gonna watch Liz on Sat morning, ruins the flavor of ya lucky charms",auntie cartoon one gon na watch liz sat morning ruin flavor ya lucky charm,0.154648218540004,0.1779,0
USA,187,"Had u fixed Obamacare we would not have these problems. U have destroyed Medicaid, was never intended for able people who can work",u fix obamacare problem u destroy medicaid intend able people work,0.162435689760191,-0.7351,0
USA,188,Pleae vote no on the #AHCA its a horrible deal for Texans,pleae vote ahca horrible deal texans,0.1197177911676,-0.5423,0
USA,189,Democracy dies in secrecy. Cornyn and his Republican colleagues are doing irreparable damage to our democracy.,democracy die secrecy cornyn republican colleague irreparable damage democracy,0.131560302629946,-0.7964,0
USA,190,"@SenBobCorker so this is your idea of a \near perfect\"" foreign policy trip. Thought you were smarter & better than DJT. But at least u golf""",idea near perfect foreign policy trip thought smart good djt u golf,0.185618317943368,0.8519,0
USA,191,What an asshat. And he calls me #MoronLib.,asshat call moronlib,0.265886787150767,0.0,1
USA,192,"Those are problems NOT rights! And in reality, you can ask for a redress for this.",problem right reality ask redress,0.191522744882326,-0.4019,0
USA,193,".@SenDeanHeller \This bill currently in front of the Senate... As it sits today, I will not support it.\""""",bill currently senate sit today support,0.166000886320518,0.4019,0
USA,194,U and ur la la land friends pool ur cash and pay for these people's health care. Not our responsibility.,u ur la la land friend pool ur cash pay people health care responsibility,0.161976067052448,0.7184,0
USA,195,"@SenatorCollins, it's time for the 25th amendment",time amendment,0.116994290735594,0.0,0
USA,196,@ChuckGrassley aidded and abetted Russian attacks of elections. Now he is attacking the FBI. No one will forget your treanous acts.,aidd abet russian attack election attack fbi forget treanous act,0.139518440110871,-0.7964,0
USA,197,.@KamalaHarris With proper #healthcare chances are you'll be diagnosed earlier with better chance of full recovery too. #HealthCareIsARight!,proper healthcare chance diagnose earlier good chance recovery healthcareisaright,0.171661372525251,0.7096,0
USA,198,Tell @SenSchumer: Don't provide cover 4 Sen. Manchin's attacks on progressive values. via @CREDOMobile #p2,tell provide cover manchin attack progressive value,0.179898825285373,-0.1779,0
USA,199,I hear ya. It's not that different here in these #LiberalSchools in the U.S. where the #BS #Liberal #Indoctrination starts early.,hear ya different liberalschools bs liberal indoctrination start early,0.148086953330793,0.0,0
USA,200,We are depending on you to prevent the GOP from bogging the investigation down in replaying Clinton,depend prevent gop bogg investigation replay clinton,0.122749691079257,0.0258,0
USA,201,Claire some have their hands in the sand and can't see whats right in front of their faces glad we have another conservative voice speaking.,claire hand sand s right face glad conservative voice speak,0.191522744882326,0.7351,0
USA,202,I found this was really amazing (see below) @SenDeanHeller,find amazing,0.135188371657358,0.5859,0
USA,203,"THANK YOU. On behalf of the 22 million Americans who your party doesn't care about, THANK YOU!!!!!",thank behalf million americans party care thank,0.141433769755024,0.872,0
USA,204,"@SenatorCollins you're the lone moderate. Reach out to #Democrats & lets fix #ACA, don't repeal it. #bipartisanship on #Heathcare is answer.",lone moderate reach democrats let fix aca repeal bipartisanship heathcare answer,0.143408353297282,-0.25,0
USA,205,@IndivisibleFL13 @SenRubioPress has promised to vote for #Trumpcare no matter the millions of Floridians who will be hurt. Call his office!,promise vote trumpcare matter million floridian hurt office,0.145870825569837,-0.25,0
USA,206,@SenDeanHeller 65% of elderly in nursing homes on Medicaid - will get kicked out under #AHCA #Trumpcare @ActTogetherCT,elderly nursing home medicaid kick ahca trumpcare,0.152651449856888,0.0,0
USA,207,Time to repeat middle school and learn about FDR. You failed the first go around.,time repeat middle school learn fdr fail,0.153402640329611,-0.5423,0
USA,208,"That's just what Hillary said, you blithering old white man. And thanks for Drumpf.",hillary say blither old white man thank drumpf,0.153004918246898,0.3612,1
USA,209,you get it I can tell by the way he talked about Clinton then Trump he didn;t like Trump and had to show respect for Clinton how odd is that,tell way talk clinton trump like trump respect clinton odd,0.179898825285373,0.5106,0
USA,210,I had my share of cutting' tobacco and hanging it both burley and dark.... that was in Cerulean....,share cut tobacco hang burley dark cerulean,0.125923741921591,0.0258,0
USA,211,"Do it THIS WEEK before NEXT YEAR, which is five months away. Is that how you reason things? Pretty lame.",week year month away reason thing pretty lame,0.192635554015024,0.1027,0
USA,212,"For me SCOTUS is going to be @SenSanders legacy, caused rift in party while not a dem, never has been but demanded support-now this mess",scotus go legacy cause rift party dem demand support mess,0.186353542964899,0.34,0
USA,213,"Senator, then urge the Repubs to have hearings and start the amendment process.",senator urge repubs hearing start amendment process,0.119170306633946,0.0,0
USA,214,on ind healthcare 4 20 years we've always been discriminated against w/our hands tied w high rates BF Ocare,ind healthcare year discriminate w hand tie w high rate bf ocare,0.133616035764729,0.4939,0
USA,215,"Asked by another Dr. in B.H. E.R. what the Dr.s there thought about Obama care one replied, \We all have to die, just some sooner\"".""",ask think obama care reply die soon,0.182179880565193,-0.1779,0
USA,216,All she spews is hate and BS!!,spew hate bs,0.173529191443738,-0.5719,1
USA,217,Trump to Senate Republicans: Kill Obamacare now; replace later REPEAL REPEAL REPEAL @sencorygardner REPEAL REPEAL,trump senate republicans kill obamacare replace later repeal repeal repeal repeal repeal,0.165160771149222,-0.6908,0
USA,218,Yep! Love that quote & I made another image with that quote too...[?][?] @JudgeJudy ROCKS #ResistLiberalism,yep love quote image quote rocks resistliberalism,0.11359716790667,0.7506,0
USA,219,.@SenateMajLdr used Roosevelt era govt program to recover from #polio. Now strips health cvg from millions #AHCA,roosevelt era govt program recover polio strip health cvg million ahca,0.127583879510313,0.0,0
USA,220,1/6 Of the American economy in the hands of 13 secretive men who are not even healthcare experts. Just hacks doing bidding of the 1%.,american economy hand secretive man healthcare expert hack bidding,0.133921991604641,0.4939,0
USA,221,"Awe Life isn't fair when you get the same treatment as the others, is it? #hypocrisy #DoYourJob #ShowUsTheBill #resist",awe life fair treatment hypocrisy doyourjob showusthebill resist,0.143501403965133,0.3182,0
USA,222,..... because he is answering stupid questions from stupid people. When AG's don't smirk they are lying much like Holder did @ fast/furious.,answer stupid question stupid people ag smirk lie like holder fast furious,0.232800820481727,-0.8402,1
USA,223,@SenTedCruz How can you support a president that encourages violence against reporters?,support president encourage violence reporter,0.086556709419664,0.2263,0
USA,224,Senator Martin Heinrich asking real questions. #SenateHearing @MartinHeinrich,senator martin heinrich ask real question senatehear,0.108631640344544,0.0,0
USA,225,It is reported she also tried to evict disabled from their homes.,report try evict disabled home,0.135455813658912,0.0,0
USA,226,Finally! @KamalaHarris is up. This is really what we've all been waiting for. Let's be honest.,finally wait let honest,0.143389657922121,0.5106,0
USA,227,"War on energy producers? 2 largest American energy production companies, XOM and CVX, both oppose leaving Paris. #falsepremise & a #badlook",war energy producer large american energy production company xom cvx oppose leave paris falsepremise badlook,0.174711666123844,-0.2263,0
USA,228,"Untrue look it up. If unsure what to do try Google, Bing, etc.",untrue look unsure try google bing,0.154963614940582,-0.25,0
USA,229,"Crackah, please. Whitewater: 8 yrs Nothing. Benghazi: 4 yrs Nothing. IranContra: Ollie Jailed. Watergate: President resigns. Seriously?",crackah whitewater yrs benghazi yrs irancontra ollie jailed watergate president resign seriously,0.181903733496215,-0.743,0
USA,230,. Nobody said you did. The question was why wouldn't you want the same coverage you as a taxpayer provide,say question want coverage taxpayer provide,0.15349606555509,0.0772,0
USA,231,oy. yeah all i've seen on my feed is just a stream of confusion and pity,oy yeah see feed stream confusion pity,0.145027461215404,-0.296,0
USA,232,@PostimusMaximus @SenJohnMcCain John: then why are you leaving Trump there? Get him out NOW,john leave trump,0.174711666123844,-0.0516,0
USA,233,@BillCassidy is more Marxist than Constitutional-@ his votes! He works towards those goals the great one warned a/g like govt influenced HC,marxist vote work goal great warn g like govt influence hc,0.17950232590387,0.7351,0
USA,234,Shorter @SenFranken: @Jeffsessions remembered meeting w/Russian Ambassador after @washingtonpost reported it... #lastword,shorter remember meet w russian ambassador report lastword,0.136122469320861,0.0,0
USA,235,Exactly. @AGJeffSessons is attorney general Not Trump's private lawyer!,exactly attorney general trump private lawyer,0.163085438265586,0.0,0
USA,236,"Assad drops \napalm\"" on civilians @SenJohnMcCain @HouseForeign @HFACDemocrats @RepEliotEngel @RepKinzinger @usun""",assad drop napalm civilian,0.125724161376411,-0.2732,0
USA,237,you better look up the true definition of free. Hint: you won't find it in Mao's little red book or the Communist Manifesto.,good look true definition free hint will find mao little red book communist manifesto,0.16215212473431,0.8402,0
USA,238,God forbid that Sen Portman ever speak of anything controversial. Portman fiddles while Trump burns America to the ground!,god forbid sen portman speak controversial portman fiddle trump burn america ground,0.14004086560942,-0.25,0
USA,239,"If you were truly concerned, you wouldn't be part of yanking away healthcare from the people you supposedly represent. I call shenanigans.",truly concerned yank away healthcare people supposedly represent shenanigan,0.159697430956361,0.4404,0
USA,240,This is a lie and you know it. Will cost us many more millions of jobs in the renewable energy market To China and EU in the next decade.,lie know cost million job renewable energy market china eu decade,0.179751682303409,0.2732,0
