source_id,text,gt_Activities,gt_Budget,gt_Evaluation,gt_External Contracts,gt_Institutional Structure,gt_Other,gt_Regulatory
113,SOLICITO INFORMACION PARA SABER COMO PUEDO RETIRAR EL SAR Y AFORE DE MI ESPOSO QUE FALLECIO HACE 2 AÑOS A MI ESPOSO LE ASIGNARON SU AFORE EN INBURSA Y TIENE POR SEPARADO EL SAR EN BANCO DEL ATLANTICO (AHORA HSBC) COO PUEDO UNIFICAR LAS CUENTAS O SI PUEDO RETIRARLO POR SEPARADO?,1,0,0,0,0,0,0
114,Se solicita el Informe del estudio de la calidad del aire en la ciudad de La Paz Baja California Sur realizado por el Instituto Nacional de Ecología que divulgó la delegación federal de SEMARNAT en la entidad. El análisis realizó mediciones continuas de dióxido de azufre (SO2) monóxido de carbono (CO) óxidos de nitrógeno (ONx) ozono (O3) y partículas suspendidas PM10 y PM2.5 además de correlacionarlo con datos meteorológicos. Dicho informe fue citado en una nota periodística a continuación se cita el link donde puedes encontrar la nota: http://peninsulardigital.com/extra/todavia-dentro-de-la-norma-los-niveles-de-contaminacion-ambiental-en-la-paz-revela-el-ine/51531,1,0,1,0,0,0,0
115,La información correspondiente a las acciones de protección de los ecosistemas del manglar en los municipios de Paraíso Comalcalco Cárdenas Jalpa de Méndez y Centla del Estado de Tabasco desde 1970 a la fecha como son: a) Las denuncias presentadas. b) Las acciones desarrolladas a través de la PROFEPA (visitas de inspección recorridos de vigilancia etc.) y los resultados y/o documentación de esas acciones sus alcances justificación observaciones etc. c) Los documentos de trabajo de la PROFEPA que permitan conocer la(s) problemática(s) concretas identificadas y las estrategia(s) específica(s) diseñada(s) para la protección de los manglares en las zonas referidas. La información solicitada debería proporcionar en cada caso la fecha el municipio y la ubicación específica del evento el tipo de acción que refiere así como la referencia a la problemática y los agentes involucrados.,1,0,1,0,0,0,0
116,Solicito la información referente a todas las denuncias recibidas por la PROFEPAy los resolutivos a las denuncias relacionadas con impactos ambientales negativos dentro de la reserva ecológica estatal Estero de San José del Cabo en el municipio de San José del Cabo BCS.,1,0,1,0,0,0,0
117,En relación a la evaluación externa 2010 al Programa de Coinversión Social y en particular a la evaluación denominada: Evaluación Externa 2010 Efectos del Programa de Coinversion Social en la Construcción del Capital Social solicito su amable apoyo para obtener: (1) Base de datos y (2) Cuestionario de la mencionada evaluación. Reciba un saludo.,0,0,1,0,0,0,0
118,Por medio del presente solicito a usted tenga a bien indicarme en un ejercicio de transparencia y en apego a una mejora continua los elementos a mejorar en el proyecto ingresado pos ésta asociación civil con el folio CS-09_D-IG-086-13 ya que el puntaje que obtuvo estamos ciertos en que puede ser mejorado; con sus indicaciones en qué debemos reforzar nuestro esfuerzo Es decir deseamos y solicitamos nos indiquen a qué se debe ese puntaje obtenido y qué área del proyecto mismo es que debe mejorar en su contenido investigación presentación m justificación etc. que los evaluadores detectaron para mejorar en siguientes ejercicios,1,0,0,1,0,0,0
119,DICTAMEN DE LA PENSION DEL SEGURO SOCIAL SEGURO SOCIAL,1,0,0,0,0,0,0
120,SOLICITO COPIA DEL TITULO DEL REGISTRO MARCARIO VIDARROZ 895966,0,0,0,0,0,0,1
121,cual es la estructura jerárquica de la sepyc (Sinaloa)? que instituciones dependen de la sepyc tales como: conalep cobaes y/o UdeO y cuales son sus organigramas correspondientes?,0,0,0,0,1,0,0
122,¿Cuáles son los Programas de beca para estudios en el extranjero correspondientes al periodo 2004-2005 en el área de Derecho y Ciencias Sociales? Así como especificar Institución que otorga la beca país en que se realizarán los estudios monto del apoyo económico y requisitos para concursar.,1,0,0,0,0,0,0
123,INFORMACION de la norma oficial mexicana CFE 2D100-38-2001 y nmx-h-004-1996-scfi,1,0,0,0,0,0,0
124,SE ADJUNTA ARCHIVO SE ADJUNTA ARCHIVO,0,0,0,0,1,0,0
125,economicamente cuanto han invertido en la infraestructura fisica este ano?,0,1,0,0,0,0,0
126,Marca y modelo de los vehiculos oficiales de la Dirección General,0,0,0,0,1,0,0
127,Para fines escolares se solicita me informen de lo descrito en el anexo; se solicita que en caso de existir dudas acerca de lo que se requiere solicitar la aclaración de información. gracias.,0,0,0,0,1,0,0
128,INDICADORES DE AUSENTISMO Y CONTINUIDAD LABORAL POR INCAPACIDAD POR ENFERMEDAD GENERAL EN EMPRESAS CON ACTIVIDAD ADMINISTRATIVA QUE COTIZAN EN EL IMSS ESTABLECER COMPARATIVO INTER EMPRESAS DE ESTOS INDICADORES,0,0,1,0,0,0,0
129,Se ruega indicar el contenido y descripción de los Acuerdos Bilaterales Memorandos de Entendimiento y Acuerdos de Cooperación (vigentes) firmados (ratificados o no) entre la SE y el Gobierno de Estados Unidos o alguna de sus instituciones durante la presente administración (2000-2006).,1,0,0,0,0,0,0
130,¿Cuales son los mecanismos de articulacion y las acciones especificas que la Secretaria de Economia tiene con el sector cientifico y tecnologico de el DF y el norte del pais?,1,0,1,0,0,0,0
131,¿Qué indicadores genera la institución y cuáles fueron sus resultados en 2005 y 2006? Requiero información detallada sobre la construcción de los indicadores.,1,0,1,0,0,0,0
132,Deseo conocer cual es el tratado internacional ley decreto acuerdo circular u oficio mediante el cual Mexico pueda o deba usar como referencia para emitir su normatividad interna las normas ISO 21138-1 ISO 21138-2 ISO 21138-3. Las normas ISO 21138-1 ISO 21138-2 ISO 21138-3 fueron citadas en el oficio DGN.312.01.2008.594 emitido por el Gerente General de Normas de la Secretaria de Economia.,1,0,0,0,0,0,1
133,Inversión extranjera que ha llegado a México de 2007 a lo que va de 2013; se solicita desglosado por año. A qué sector pertenece dicha inversión: por ejemplo automotriz textil etc. Qué estados de la República han captado dicha inversión; monto por entidad en dicho periodo de tiempo,0,0,1,0,0,0,0
134,como son tratados los desechos en el proceso de extracion de petroleo,1,0,0,0,0,0,0
135,¿Dónde se realiza la reparación del parque vehicular del medio o institución?,0,0,0,1,0,0,0
136,Solicito en versión electrónica los planos de la estructura de esta institución.,0,0,0,0,1,0,0
137,¿cuales son los requisitos para integrarse a la policia cibernetica de la ssp federal?,0,0,0,0,1,0,0
138,Me gustaria saber que permisos necesito tramitar para transportar mariscos de Sinaloa a Nuevo León. CONAPESCA,0,0,0,0,0,0,1
139,¿CUÁLES SON LOS PROGRAMAS SOCIALES SU COSTO CARACTERÍSTICAS Y RESULTADOS DESARROLLADOS EN EL AÑO 2010?,1,1,1,0,0,0,0
140,SOLICITUD DE TOTAL DE SEMANAS COTIZADAS SE PROPORCIONAN NUMEROS DE AFILIACION ANTE EL IMSS 11694956233 Y 71904930238,1,0,0,0,0,0,0
141,Cuánto dinero fue la perdiad que se dio en san martintexmelucan y cuando le van a pagar,0,1,0,0,0,0,0
142,solicito el sistema de pagos recibidos de mi esposo que fallecio EDGAR HERNANDEZ CASIANO CON NSS 16957504067,0,0,1,0,0,0,0
143,Solicito informacion sobre que se necesita para abrir una preparatoria particular que sea incorporada a la SEP,0,0,0,0,0,0,1
144,¿cuando fue notificada la Procuraduría de la resolución del juez que liberó al narcotraficante Rafael Caro Quintero?,1,0,0,0,0,0,0
145,numero de creditos otorgados por el infonavit por municipio en sinaloa del año 2000 al año 2009,0,0,1,0,0,0,0
146,Deseo conocer informacion acerca de los sistemas informaticos que se adquirieron en la presente administracion de ejecutivo federal.,0,0,0,1,0,0,0
147,favor de proporcionar copia de la propuesta economica de la licitacion de bienes patrimoniales no. 20143045 009 04,0,0,0,1,0,0,0
148,ANEXA,0,0,0,0,1,0,0
149,Dictamen de comisión dictaminadora del CBTa103 de Cosió institución dependiente de la DEGTa que a su vez depende de la SEMS Dictamen de la comisión dictaminadora del cbta 103 clave 01DTA0103E por proceso de jubilación del C. LUEVANO VALDEZ JOSE MA. clave presupuestal 1802 E4369 00.0 180284,0,0,0,0,1,0,0
150,Con el debido respeto solicito la siguiente información descrita en la preguntas presente: ¿Cómo funciona el registro de Derechos de Autor para cualquier obra original (cuento o novela)?,0,0,0,0,0,1,0
151,existe alguna estadistica acerca de niños excepcionales si es asi cuantos niños con deficiencia intelectual hay inscritos en las escuelas y cuantos niños genios.,0,0,1,0,0,0,0
152,Me gustaría recibir copia electrónica completa del Acuerdo Secretaría 243 y el Acuerdo secretarial 279 y también me gustaría recibir copia electrónica del reglamento interno aprobado para el ciclo 2008-2009 perteneciente al Acuerdo número 2003214 que da validez oficial el Instituto Leonardo Bravo Plantel Vallarta.,1,0,0,0,0,0,1
153,CUAL FUE EL PRESUPUESTO DESTINADO Y EL TIRAJE DE IMPRESION PARA LAS LEYES DE TRANSPARENCIA EN EL 2009.,0,1,0,0,0,0,0
154,Relación de plazas vacantes de nivel de dirección de área en toda Semarnat y sus órganos desconcentrados con especificación del área de adscripción.,0,0,0,0,1,0,0
155,Solicito al Seguro Popular el número de Hospitales de primer segundo y tercer nivel que se encuentran en la Delegación Miguel Hidalgo.,0,0,1,0,1,0,0
156,¿Cuáles son los documentos que se tienen del enterovirus D-68 en respecto a la probabilidad de su llegada a México?,1,0,0,0,0,0,0
157,número de conciliaciones hechas entre la secretaria de salud yproveedores del área de comunicación social a cargo del Lic. Sandoval.Durante el periodo 2012-2014 y el resultado de las conciliaciones. contratos relacionados con medios publicitarios en el periodo 2012,0,0,0,1,0,0,0
158,nombre y cargo del jefe directo por delegación de los inspectores federales del trabajo,0,0,0,0,1,0,0
159,Esa dependencia informe cuántos contratos de forma directa o por medio de licitación ha celebrado con la empresa Muebles y Mudanzas S.A. de C.V. con Registro Federal de Contribuyentes MMU620829PI9 desde el 1 de enero de 2004 y hasta el 20 de junio de 2014 detallando su información señalando al menos la fecha del contrato el nombre de la persona quien suscribió el contrato en representación de la empresa antes citada señale el servicio prestado el monto pagado a esa empresa por su servicio la forma de pago así como expida copia certificada de los contratos que haya celebrado con esa empresa incluyendo sus anexos en caso de existir.,0,0,0,1,0,0,0
160,SI UN ELEMENTO DE LA POLICÍA FEDERAL CUENTA CON UNA PREVENTIVA DE PAGO Y NUNCA SE LE DECRETO UNA SEPARACIÓN LABORAL POR EL CONSEJO FEDERAL COMO ÚNICA AUTORIDAD CON FACULTADES PARA HACERLO Y SE LE INICIA UN PROCEDIMIENTO ADMINISTRATIVO Y SE LE DICTA UNA RESOLUCIÓN DE SANCIÓN AL ELEMENTO. 1.- ¿SE LE PUEDE ASIGNAR SERVICIO A DICHO ELEMENTO Y REACTIVAR EL PAGO ANTES O DESPUÉS DE LA EJECUCIÓN DE LA RESOLUCIÓN? 2.- ¿QUIEN ES LA AUTORIDAD PARA ASIGNAR EL SERVICIO A DICHO ELEMENTO? 3.- ¿DEBE DE ESPERAR EL ELEMENTO A LA EJECUCIÓN DE LA RESOLUCIÓN PARA PODER LABORAR SI NUNCA SE LE DECRETO UNA SEPARACIÓN LABORAL POR EL CONSEJO FEDERAL?. DIRECCIÓN GENERAL DE ASUNTOS JURÍDICOS COORDINACIÓN DE SERVICIOS GENERALES.,0,0,0,0,1,0,0
161,A quien corresponda: Solicito información acerca de las encuestas que ha realizado la presente institución en los últimos seis años con recursos públicos. Con cuántos casos se han realizado estas encuestas su representatividad (si son a nivel federal estatal municipal de grupos). Si se contrató a una empresa para que ésta realizara las encuestas y el monto erogado a las mismas. Asimismo qué tipo de encuestas han realizado y el tipo de muestreo. Y si es posible de mandar los resultados genéricos de las encuestas en formato PDF. Gracias.,0,0,1,1,0,0,0
162,SOLICITANDO INFORMACION SOBRE LOS AVANCES EN EL REGISTRO DE LA CARRERA DE INGENIERO EN SISTEMAS Y AUTOMATIZACION DE LA UNIVERSIDAD DE MATAMOROS A.C. UBICADA EN H. MATAMOROS TAMAULIPAS CON ATENCION AL DIRECTOR DE AUTORIZACION Y REGISTRO PROFESIONAL LIC. JOSE LUIS LOBATO ESPINOSA Y/O AL DEPARTAMENTO DE INSTITUCIONES EDUCATIVAS LIC. HUGO RODOLFO PEREZ SALINAS,1,0,0,0,0,0,1
163,Me interesa tener la información mas relevante acerca del programa en dónde el gobierno federal otorga a escuelas públicas y a docentes de distintos grados dispositivos electrónicos como tabletas o laptops. De ser posible los costos y el nombre de los proveedores así como las fechas en las que este proyecto tiene lugar.,1,0,0,1,0,0,0
164,LE SOLICITO A LA SECRETARIA DE SEGURIDAD PUBLICA LOS DOCUMENTOS QUE CONSIGNEN O CONSTEN EL MONTO ($) QUE ADJUDICÓ ESTA SECRETARÍA EN LA ADQUISICIÓN O COMPRA DE VÍVERES Y/O ALIMENTOS EN EL AÑO 2010 Como EL MONTO ($) QUE ADJUDICÓ ESTA SECRETARÍA entiéndase la cantidad de dinero que valen (valor máximo) la totalidad de los contratos que esta secretaría adjudicó en el año señalado. Por ejemplo: En el fallo de una licitación XXXXXX esta dependencia pudo asignar contratos de víveres y/o alimentos que en conjunto tienen un VALOR MÁXIMO es de $10.00 Ese valor de $10.00 es el monto ($) adjudicado al cual me refiero. ES EL VALOR TOTAL MÁXIMO DE LOS CONTRATOS QUE SE ADJUDICARON EN EL AÑO SEÑALADO EN MI SOLICITUD DE INFORMACIÓN.,0,1,0,1,0,0,0
165,De conformidad con la Ley Federal de Presupuesto y Responsabilidad Hacendaria (LFPRH) los recursos fiscales asignados por el Gobierno Federal a los programas establecidos en el Presupuesto de Egresos de la Federación deben identificar claramente a la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA). En virtud de lo dispuesto en el numeral 7 del artículo 17 del Reglamento de la Ley General de Desarrollo Social sobre la obligación de las dependencias y entidades para integrar un padrón de beneficiarios de cada programa. La obligación dispuesta en el Decreto de Presupuestos de Egresos de la Federación (2013) para las dependencias y entidades de la Administración Pública Federal de Identificar y registrar a la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA) por los programas de la Administración Pública Federal . Para ello y de acuerdo con la LFPRH (art. 2 Fracción LI) el Sistema de Evaluación del Desempeño (SED) es el conjunto de elementos metodológicos que permiten realizar una valoración objetiva del desempeño de los programas bajo los principios de verificación del grado de cumplimiento de metas y objetivos con base en indicadores estratégicos y de gestión que permitan conocer el impacto social de los programas y de los proyectos. De acuerdo con la Guía para el diseño de indicadores estratégicos del SED que se encuentra en el portal institucional de la Secretaría de Hacienda y Crédito Público (SHCP) las dependencias o entidades de la Administración Pública Federal deberán definir y cuantificar la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA) de cada uno de los programas a su cargo y reportar esta información directamente en el SED. En virtud de lo anterior se solicita la información correspondiente a la cuantificación y unidad de medida de la Población Potencial (PP) Población Objetivo (PO) y Población Atendida (PA) comprendida en el SED para el siguiente programa presupuestario para el ejercicio fiscal 2013: * Programa Integral de Fortalecimiento Institucional (clave presupuestal : S235),1,0,0,0,0,0,0
166,¿Se ha consignado algún caso a los tribunales por el delito de desaparición forzada de personas?,1,0,1,0,0,0,0
